,log_GrLivArea,log_LotArea,log_MasVnrArea,bc_LotArea,yeo_TotalBsmtSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,log_price,log_first_FlrSF,OverallQual,OverallCond,BsmtFinSF1,YearBuilt,YearRemodAdd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces
299,7.049254841255837,9.546812608597396,0.0,11.106836794805,237.6329559870439,125.1239529533799,0.0,3.6109179126442243,11.973509872299472,7.049254841255837,6,8,0,1950,2004,0,1,1,0,3,1,6,1
300,7.197435354096591,9.66459564425378,4.04305126783455,11.26539248815747,249.33822109057974,150.1174765796251,0.0,0.0,11.964001084330445,7.197435354096591,5,5,841,1953,1953,1,0,1,0,2,1,5,2
301,7.804659297056102,9.69437017295501,0.0,11.305565587756965,227.20232908134042,244.69253172296544,5.342334251964811,3.9318256327243257,12.495003937382387,7.098375638590786,8,5,281,1998,1999,0,0,2,1,4,1,9,1
302,7.340186835320115,9.525443040003957,5.017279836814924,11.07813166417143,306.906157851482,290.4158732724877,6.150602768446279,4.406719247264253,12.230765258120545,7.340186835320115,7,5,0,2001,2002,0,0,2,0,3,1,6,1
303,6.795705775173514,9.190137664658664,0.0,10.630202430712934,204.79415501847296,205.7332322699063,5.54907608489522,0.0,11.917723684090689,6.795705775173514,5,7,894,1972,1972,1,0,1,0,3,1,5,0
304,8.158516244806831,9.8193447844237,0.0,11.474591152604166,296.344459886201,297.9623352109559,5.713732805509369,0.0,12.594730635321957,7.423568444259167,7,9,0,1880,2002,0,0,3,0,3,1,10,1
305,7.600902459542082,9.248214024404264,5.5093883366279774,10.707453310672971,372.4227272415141,302.96874883657165,5.1298987149230735,0.0,12.631013530138995,7.600902459542082,8,5,1464,2004,2005,1,0,2,0,3,1,8,0
306,7.715569534520208,9.508517181520606,5.5093883366279774,11.055409110721623,170.71585940544932,262.9141684607402,4.852030263919617,3.8066624897703196,12.323855681186558,7.022868086082641,7,5,700,1990,1991,1,0,2,1,4,1,8,1
307,7.2485040723706105,8.977146484808472,0.0,10.348075303251433,94.9898323514409,0.0,0.0,4.976733742420574,11.401993904262946,6.942156705699469,6,7,0,1920,1950,0,0,1,0,3,1,6,0
308,6.7580945044277305,9.420763358881013,0.0,10.937792363919243,199.14508530807635,201.77731250963882,5.0689042022202315,0.0,11.320553572322773,6.7580945044277305,4,5,262,1940,1950,0,0,1,0,1,1,4,0
309,7.572502985020384,9.423675982299306,0.0,10.941691040398478,357.9553833807298,251.95972468274604,5.342334251964811,5.170483995038151,12.793859310432293,7.572502985020384,9,5,1274,2003,2004,1,0,2,0,3,1,8,3
310,7.313886831633462,8.947025655972697,4.727387818712341,10.308327266232478,170.1709259852475,164.65379278874116,5.25227342804663,4.1588830833596715,12.017330520933296,6.546785410760524,6,5,518,1993,1994,0,0,2,1,3,1,6,1
311,6.879355804460439,8.987196820661973,0.0,10.361346169581545,217.93619350522724,104.27195617018407,0.0,0.0,11.790557201568507,6.879355804460439,6,6,680,1948,2002,1,0,1,0,2,1,5,1
312,7.0192966537150445,8.961879012677683,0.0,10.327923416919841,187.32287126487572,161.44996254137624,0.0,0.0,11.694413341015606,6.675823221634848,5,7,507,1939,1950,1,0,1,0,3,1,5,1
313,7.618742377670413,12.279532193216468,0.0,14.93857174773713,391.04986574052924,193.81089029400167,0.0,0.0,12.834681304952548,7.618742377670413,7,5,1236,1965,1965,2,0,2,0,3,1,8,2
314,7.403061091090091,9.169518377455928,0.0,10.60280884913602,175.77306564256733,203.90962940308097,0.0,0.0,12.089538829274222,6.723832440821209,7,7,16,1925,1990,0,1,1,1,3,1,6,1
315,7.266827347520591,8.961237781491876,0.0,10.32707724950761,173.61199932062888,168.47950502090484,4.61512051684126,3.9512437185814275,12.146853285870202,6.573680166960646,7,5,425,2004,2005,1,0,2,1,3,1,6,1
316,7.763446388727362,9.473089177882752,5.631211781821365,11.00788638823376,196.38593483542795,184.8348505375304,5.666426688112432,5.278114659230517,12.468436909997665,7.050122520269059,7,7,692,1980,1980,1,0,2,1,4,1,10,1
317,7.580189417944541,9.104979856318357,0.0,10.517179628376832,236.9857900753834,340.4779489449445,5.342334251964811,3.8501476017100584,12.506177237980511,6.992096427415888,8,5,0,2006,2006,0,0,2,1,3,1,8,1
318,7.880804344674901,9.20029003612268,5.54907608489522,10.643696702306197,277.72619793980016,236.7873790996788,5.831882477283517,4.110873864173311,12.468436909997665,7.22402480828583,7,5,987,1993,1993,1,0,2,1,4,1,9,1
319,7.294377299288821,9.55499334068759,5.420534999272286,11.117830763894961,281.5450444384455,216.5981314336942,5.455321115357702,3.8918202981106265,12.141534124392603,7.294377299288821,7,5,1036,1980,1980,1,0,2,0,3,1,6,2
320,7.86172707782398,9.696401880595555,5.916202062607435,11.308308206117976,262.5738014016087,289.5745876588743,5.484796933490655,5.043425116919247,12.7444443677961,7.130098510125578,9,5,0,2006,2006,0,0,3,1,4,1,9,0
321,7.811163385025279,9.400878083541478,5.963579343618446,10.911184422441222,244.7117079352477,298.51956089624406,5.220355825078324,5.043425116919247,12.777052192115912,7.035268599281097,8,5,970,2004,2004,1,0,2,1,4,1,10,1
322,7.912056888179006,9.24763615671988,5.153291594497779,10.706683969840853,301.1207237028754,212.99080686304876,5.308267697401205,4.574710978503383,12.614865543731012,7.347943823148687,7,5,28,1986,1987,1,0,2,1,4,1,8,1
323,7.0587581525186645,8.669055540725484,0.0,9.943255828907148,248.86101745314554,97.11138517827446,4.962844630259907,4.59511985013459,11.745425111208464,7.0587581525186645,3,8,256,1955,2005,1,0,1,0,3,1,6,0
324,7.999007213243955,9.330343164370879,5.707110264748875,10.81693551920737,172.5279389410355,209.36929347721832,5.484796933490655,0.0,12.396693005138824,7.5485559791698735,7,7,0,1967,2007,0,0,2,1,5,1,11,1
325,6.688354713946762,8.517193191416238,0.0,9.745130276902412,174.33339376570598,145.20043925220284,0.0,0.0,11.37366339763672,6.688354713946762,5,6,116,1941,1950,0,0,1,0,2,1,5,0
326,7.449498005382849,9.291551627401006,0.0,10.76518980379827,332.84635202792873,181.40387608871293,4.812184355372417,3.4339872044851463,12.688498794774466,7.449498005382849,8,5,1619,1993,1993,2,0,1,1,1,1,6,2
327,7.232010331664759,9.358760377094455,5.170483995038151,10.854881913154811,283.21958950145034,122.3925863432815,0.0,3.828641396489095,11.886211674714158,7.232010331664759,6,5,565,1960,1960,0,0,1,1,3,1,7,0
328,7.665753431861699,9.38328476695754,0.0,10.887656936016617,196.21303898733464,171.33565370589957,0.0,4.110873864173311,12.27606501735021,7.275864600546533,6,6,0,1916,1994,0,0,2,0,5,1,10,0
329,7.083387847625295,8.764365720529808,0.0,10.06807761659324,151.44582849392572,85.7631171136582,0.0,0.0,11.26446410567173,6.39024066706535,5,5,0,1920,1950,0,0,1,0,3,1,6,0
330,7.454719949364001,9.270870871716214,4.442651256490317,10.737628221565544,334.1388237122001,142.56230808809255,5.049856007249537,0.0,11.686878772093667,7.454719949364001,5,4,40,1964,1964,0,1,2,0,6,2,10,0
331,6.962243464266207,9.008958312443486,0.0,10.390095063636787,231.78592339868536,127.84165049337814,0.0,0.0,11.842229212112828,6.962243464266207,5,6,846,1958,1992,1,0,1,0,3,1,6,0
332,7.395721608602045,9.273784544532717,5.6937321388027,10.741510253675601,528.4562907136537,300.74606124766837,0.0,0.0,12.556729517143344,7.395721608602045,8,5,1124,2003,2004,1,0,2,0,3,1,7,1
333,7.213768308118642,9.011645501064283,4.990432586778736,10.39364642540787,279.4087427212471,184.8348505375304,5.262690188904886,3.4339872044851463,12.240474072247506,7.213768308118642,7,5,720,2004,2004,1,0,2,0,2,1,6,1
334,7.401231264413015,9.109635667854551,0.0,10.523351201746596,213.0832874947357,181.09122867557275,4.61512051684126,3.6635616461296463,12.165250651009918,6.849066282633458,6,5,828,1998,1998,1,0,2,1,3,1,7,2
335,7.487733761436444,12.011638020852416,0.0,14.548451141714432,300.6740818234746,198.7220640336378,6.508769136971682,0.0,12.341258918085241,7.389563953677635,5,6,1249,1965,1965,2,0,2,0,3,1,7,2
336,7.561121589530238,9.557964480394498,5.303304908059076,11.121824325177945,361.59117427448405,242.64879526410587,5.187385805840755,3.9512437185814275,12.841129801965447,7.561121589530238,9,5,1249,2005,2006,1,0,2,0,3,1,8,1
337,7.336936913707618,9.119868468812108,4.736198448394496,10.53691855342311,306.1665836135664,199.6397720242384,5.262690188904886,4.31748811353631,12.273731294003989,7.336936913707618,7,5,810,2002,2003,1,0,2,0,3,1,7,0
338,7.390798521735676,9.557116483735667,0.0,11.120684480467546,256.1435142586665,171.01884976582272,4.6913478822291435,3.828641396489095,12.218495165528731,7.390798521735676,7,7,213,1984,1998,1,0,2,0,3,1,8,0
339,7.102499355774649,9.425451751593128,5.176149732573829,10.944068159316839,257.2453394962191,124.10131564422858,0.0,0.0,11.951180395901384,7.102499355774649,6,7,585,1958,1998,0,0,1,0,3,1,6,0
340,7.553810852008231,9.560363239834537,0.0,11.125048807957418,217.102202119144,168.16146718043177,4.912654885736052,0.0,12.220468525813907,6.900730664045173,8,5,0,2002,2002,0,0,2,1,4,1,9,0
341,6.734591659972948,9.035986984831405,0.0,10.42582934584566,174.51357937138033,123.0767333520323,5.5254529391317835,0.0,11.314474526246391,6.734591659972948,4,4,0,1950,1950,0,0,1,0,2,1,4,0
342,6.946975992135418,9.052984561199976,5.831882477283517,10.44831695033534,0.0,158.2313840348364,0.0,0.0,11.379394072345706,6.946975992135418,3,4,0,1949,1950,0,0,2,0,2,2,6,0
343,7.428927194802272,9.08805973726735,6.424869023905388,10.49475842411969,327.8032132202823,209.36929347721832,6.206575926724928,4.290459441148391,12.491251587763836,7.428927194802272,9,5,28,2005,2005,0,0,2,0,2,1,6,1
344,7.013915474810528,7.860185057472165,0.0,8.898619154042837,139.93280374451706,137.2518042461402,5.209486152841421,0.0,11.350406535472453,6.284134161070802,5,3,129,1976,1976,0,0,1,1,3,1,4,0
345,7.3632795869630385,8.769507120030227,0.0,10.074821457690057,217.93619350522724,129.1955054614332,0.0,0.0,11.850825253582627,6.879355804460439,6,5,0,1939,1950,0,0,1,0,3,1,6,1
346,6.86484777797086,9.455010553834672,0.0,10.983655996807226,215.59818397225175,125.46440383174449,0.0,0.0,11.928340903931561,6.86484777797086,6,8,498,1960,1998,0,0,1,0,2,1,5,0
347,7.298445101508147,9.775654181026242,3.4339872044851463,11.41542618560157,297.5410407910667,189.1803981446356,0.0,3.713572066704308,11.967180737247824,7.298445101508147,6,5,1270,1960,1960,1,0,2,0,3,1,6,2
348,7.3938782901077555,7.803026643632217,4.672828834461906,8.825784923708408,182.20154808789553,181.7163990335171,0.0,3.332204510175204,11.944707881395766,6.638567789166521,7,5,573,2003,2004,1,0,2,1,2,1,6,0
349,7.911324018963353,9.924808634239811,6.769641976852503,11.617738290195671,351.2088321206123,251.3801503804362,0.0,0.0,12.988040814744458,7.521859252201629,9,5,1410,2005,2006,1,0,2,1,4,1,10,2
350,7.533158807455563,8.964439833539357,5.8944028342648505,10.331302838527712,354.16599199397535,225.25930721789516,5.351858133476067,4.007333185232471,12.669998467265833,7.533158807455563,9,5,0,2007,2007,0,0,2,0,2,1,6,1
351,7.2813856635702825,8.569975376855206,0.0,9.813886432040146,293.7960804011469,172.60152056340257,0.0,4.394449154672439,12.154779351142624,7.2813856635702825,7,5,1082,1986,1986,1,0,1,1,2,1,6,1
352,7.01301578963963,9.114269903225448,0.0,10.529495057634602,155.21545919971487,89.82726943206423,3.8918202981106265,0.0,11.461632170582678,6.423246963533519,5,6,236,1941,1950,0,1,1,0,3,1,5,0
353,6.579251212010101,9.050171619823361,0.0,10.44459464333492,156.71436601499943,184.8348505375304,4.672828834461906,0.0,11.570250531589497,6.579251212010101,6,8,0,1928,2003,0,0,1,0,2,1,5,0
354,7.374629015218945,9.035986984831405,0.0,10.42582934584566,212.5790635460008,104.27195617018407,0.0,0.0,11.84939770159144,7.083387847625295,6,5,388,1940,2000,0,0,1,0,2,1,6,2
355,7.090076835776092,9.328034514792826,0.0,10.813854172536955,254.88224903292593,196.2700288255104,0.0,3.295836866004329,12.086725887897607,7.090076835776092,6,5,334,1995,1995,1,0,2,0,3,1,6,0
356,7.062191632286556,9.13216259091216,4.672828834461906,10.55322462924714,248.22424696872724,158.2313840348364,4.795790545596741,3.295836866004329,12.061046873479915,7.062191632286556,6,6,560,1992,1992,1,0,2,0,3,1,6,0
357,7.040536390215956,8.348537825386098,0.0,9.526184393878186,245.67141468928645,198.41594370446313,6.285998094508865,4.51085950651685,11.805595078933049,7.040536390215956,5,5,874,1976,1976,1,0,1,1,3,1,6,1
358,7.20934025660291,8.84361509218395,4.795790545596741,10.172146264488841,232.76398655566754,121.02163914432202,5.1298987149230735,0.0,11.77528972943772,7.20934025660291,5,4,300,1958,1958,0,1,1,0,3,1,6,0
359,7.562161631225652,9.39357817555449,6.274762021241939,10.901420723805542,236.66197506482825,217.79747961584363,5.342334251964811,4.330733340286331,12.542544882151386,6.990256500493881,8,5,956,1998,1998,1,0,2,1,3,1,7,1
360,6.815639990074331,8.927977461002001,0.0,10.28321001124659,203.7711412217685,180.46555919132814,0.0,0.0,11.957611286231675,6.815639990074331,6,6,773,1978,1978,1,0,1,0,2,1,5,1
361,7.316548177182976,9.120853205474647,0.0,10.538224411688315,202.9172557495954,104.27195617018407,0.0,0.0,11.884489021402711,6.895682697747868,5,5,399,1940,1982,1,0,1,0,3,1,8,0
362,7.561121589530238,8.895766604056085,6.2166061010848646,10.240769932454201,0.0,241.4791565063867,0.0,0.0,12.198544379109382,6.20455776256869,7,5,0,2003,2003,0,0,3,0,4,1,7,1
363,6.894670039433482,7.426549072397305,6.236369590203704,8.349263005465042,129.48121237733554,112.71848151889007,5.5254529391317835,0.0,11.678439903447801,6.180016653652572,6,8,162,1972,2007,0,0,1,1,2,1,5,0
364,7.3613754289773485,9.84161214881804,4.795790545596741,11.50477597376087,187.84985781491872,209.97387940617588,5.726847747587197,4.718498871295094,12.154779351142624,6.672032945461067,6,5,712,1976,1976,1,0,2,1,3,1,6,1
365,7.203405521083095,9.27706400401909,0.0,10.74588006039906,165.60576230754708,179.83938806030002,0.0,4.859812404361672,11.898187865760873,6.51025834052315,5,7,456,1920,1997,0,0,1,0,3,1,6,0
366,7.2399325913204695,9.159047077588632,5.5134287461649825,10.588903982258895,284.8906724021585,194.11867552951506,0.0,4.343805421853684,11.976659481202368,7.2399325913204695,6,5,609,1963,1963,1,0,1,1,3,1,6,2
367,7.266128779556451,9.121509158269568,5.723585101952381,10.539094292091267,238.7640147382801,123.76000547428652,4.174387269895637,4.709530201312334,12.013700752882718,7.266128779556451,6,5,371,1962,1962,0,1,1,0,3,1,6,1
368,7.145196134997171,8.961879012677683,5.303304908059076,10.327923416919841,265.53500713272336,105.69035071042397,0.0,4.59511985013459,11.790557201568507,7.145196134997171,5,6,540,1954,1954,0,0,1,0,2,1,7,1
369,7.160069207596127,9.193194213141211,0.0,10.63426467045843,232.92685714597312,212.99080686304876,5.8998973535824915,2.8903717578961645,11.99535161421452,7.160069207596127,5,7,72,1959,2006,1,0,1,0,3,1,7,1
370,7.416979621381154,9.002208578282412,0.0,10.38117598449685,214.7610309870043,177.32963582817308,4.61512051684126,3.713572066704308,12.05757263721173,6.859614903654202,6,5,0,2000,2000,0,0,2,1,3,1,7,1
371,7.370230641807081,9.748002649695733,0.0,11.378022332812426,0.0,243.81713039826585,0.0,4.0943445622221,11.808813773969108,7.02108396428914,4,4,0,1959,1959,0,0,2,0,4,1,7,1
372,6.62273632394984,8.878358040627822,0.0,10.217850524965257,178.64014086759826,112.71848151889007,5.869296913133774,0.0,11.736069016284437,6.62273632394984,6,5,623,1984,1984,1,0,1,0,2,1,4,0
373,7.1846291527173145,9.271811694064283,0.0,10.73888168799938,153.711482888684,114.8071154443438,4.204692619390966,0.0,11.719939634354555,7.1846291527173145,5,6,428,1953,1953,1,0,1,0,3,1,5,0
374,7.564238475170491,9.011889433252344,0.0,10.393968818384257,196.73156698358034,169.11516527954575,4.61512051684126,3.8918202981106265,12.299107511497363,6.741700694652055,7,5,0,2003,2004,0,0,2,1,4,1,8,1
375,6.806829360392176,9.212338374638856,0.0,10.659716546785173,167.6197807540843,0.0,0.0,0.0,11.018629143155449,6.806829360392176,1,1,350,1922,1950,1,0,0,1,1,1,4,0
376,6.81783057145415,9.087720658428273,0.0,10.49430922362785,200.69124082287584,212.99080686304876,0.0,0.0,11.904967552746252,6.81783057145415,5,5,298,1996,1996,0,0,1,0,2,1,5,0
377,7.81035268372429,9.318566777047053,0.0,10.801219917807515,312.6536100563476,223.17583632535542,5.075173815233827,5.3706380281276624,12.736700896592344,7.365180126021013,8,5,0,2004,2005,0,0,3,0,4,1,8,1
378,7.526178913346146,9.34084218004034,5.860786223465865,10.830951296757373,352.3363952186119,287.89031418875425,4.736198448394496,0.0,12.885202034321916,7.526178913346146,9,2,1445,2010,2010,1,0,1,1,1,1,8,1
379,7.495541943884256,9.002454823050954,2.833213344056216,10.381501338877177,219.60083773763745,178.27174877414345,4.61512051684126,4.1588830833596715,12.095141084822892,6.914730892718563,6,5,0,2000,2000,0,0,2,1,3,1,7,1
380,7.43307534889858,8.517193191416238,0.0,9.745130276902412,226.87369538253074,127.84165049337814,0.0,0.0,11.751942365440728,6.933423025730715,5,6,218,1924,1950,0,0,2,0,3,1,6,1
381,7.170888478512505,8.881836305004146,0.0,10.222428879554961,269.41380893028975,211.78522965910034,5.37989735354046,4.804021044733257,12.142866569626381,7.170888478512505,7,5,0,2006,2006,1,0,2,0,2,1,5,1
382,7.493873886783559,9.131838143821225,0.0,10.552794225293107,212.41089591982347,231.7786647160346,4.976733742420574,3.9889840465642745,12.271392111650817,6.844815479208263,7,5,0,2006,2006,0,0,2,1,3,1,8,0
383,6.664409020350408,9.104979856318357,0.0,10.517179628376832,185.738789204102,145.20043925220284,0.0,0.0,11.238488619268468,6.664409020350408,6,3,0,1928,1950,0,0,1,0,2,1,5,0
384,7.577121930876679,10.880064025283644,0.0,12.935819288381866,312.6536100563476,190.10857458749123,5.37989735354046,5.44673737166631,12.388394202324129,6.983789965258135,6,5,985,1992,1992,1,0,2,1,3,1,9,2
385,7.1459844677143876,8.065265208897733,2.833213344056216,9.161005895973975,263.6661264097897,167.84329035786647,4.990432586778736,3.044522437723423,12.165250651009918,7.1459844677143876,8,5,24,2004,2005,0,0,2,0,2,1,6,1
386,7.076653815443951,9.037176752966994,0.0,10.427403010878152,163.03001807246494,0.0,0.0,5.0238805208462765,11.302204433654575,6.489204931325317,5,3,0,1910,1996,0,0,1,0,5,1,8,0
387,7.025538314638521,8.881836305004146,5.545177444479562,10.222428879554961,229.3344129810167,142.56230808809255,5.6937321388027,0.0,11.736069016284437,7.025538314638521,6,6,631,1976,1976,1,0,1,0,3,1,6,1
388,7.2991214627108,9.146548238888403,4.836281906951478,10.572312639106956,296.04505014998193,213.2919543439963,4.795790545596741,3.258096538021482,12.160028707028767,7.2991214627108,7,5,0,1999,2000,0,0,2,0,3,1,6,0
389,7.754481547470383,9.431401757086068,5.60947179518496,10.952034037304648,327.5142144664181,291.2565946691957,5.2832037287379885,4.90527477843843,12.962194625251508,7.462789157412448,10,5,1280,2007,2008,1,0,2,1,3,1,9,1
390,7.220373836723949,9.036582045842716,0.0,10.426616405156373,199.14508530807635,153.04987883637892,0.0,4.875197323201151,11.686878772093667,6.8679744089702925,5,8,241,1900,1950,1,0,1,0,4,1,7,0
391,7.581209826196346,9.409928663668856,0.0,10.92329272521057,189.2526378400699,208.15890770922698,4.836281906951478,5.262690188904886,12.2783933071098,6.6895992691789665,6,5,690,2001,2002,1,0,2,1,3,1,7,1
392,6.782192056006791,9.028698584086985,0.0,10.416190495587145,0.0,123.0767333520323,0.0,0.0,11.575900264131617,6.782192056006791,5,7,0,1959,1959,0,0,1,0,3,1,5,0
393,6.669498089857879,8.915432254432663,0.0,10.266675785787214,186.4434063588839,0.0,0.0,0.0,11.512925464970229,6.669498089857879,4,5,266,1941,1950,0,0,1,0,2,1,4,2
394,6.9411900550683745,9.223651386035854,0.0,10.674764115834531,177.0294065794813,104.27195617018407,0.0,3.6888794541139363,11.59910316121128,6.5998704992128365,5,6,0,1940,1950,0,0,1,0,2,1,5,0
395,7.042286171939743,9.166492972195906,0.0,10.598790942597777,245.9910251897865,218.995301827102,3.8066624897703196,0.0,11.76756768334381,7.042286171939743,5,6,739,1956,1956,1,0,1,0,3,1,6,0
396,6.795705775173514,8.881836305004146,0.0,10.222428879554961,204.79415501847296,220.19161021397755,5.375278407684165,0.0,11.719939634354555,6.795705775173514,5,5,777,1972,1972,0,0,1,0,2,1,6,0
397,7.502186486602924,8.934586870389676,5.666426688112432,10.291923606974684,199.66093546684252,112.71848151889007,0.0,5.1298987149230735,12.040608205802641,6.775366090936392,5,5,540,1962,1962,0,0,2,0,4,1,8,1
398,6.981934677156389,9.101306450952048,0.0,10.51231092418687,216.09993010259146,137.91817726476376,0.0,0.0,11.112447898373103,6.981934677156389,5,2,0,1920,1950,0,0,1,0,2,1,6,0
399,7.346010209913293,9.002701007197938,4.61512051684126,10.381826615638829,237.6329559870439,170.38483466848163,0.0,5.1298987149230735,12.392552212472792,7.013915474810528,7,5,812,2006,2007,1,0,2,0,2,1,7,0
400,7.160845906664299,9.61333576618342,0.0,11.19631707343118,264.2896007488961,189.79929906779662,4.795790545596741,3.4339872044851463,12.411052226216713,7.160845906664299,8,5,786,1996,1996,1,0,1,1,1,1,4,2
401,7.177782416195197,9.078749951588586,0.0,10.4824268380664,272.0402464206679,158.2313840348364,0.0,0.0,12.01364014498549,7.177782416195197,7,5,24,2005,2005,0,0,2,0,3,1,6,1
402,6.51025834052315,9.230142999272362,0.0,10.683401065751283,165.60576230754708,104.27195617018407,5.1298987149230735,0.0,11.589886506106357,6.51025834052315,5,8,0,1940,1997,0,0,1,0,2,1,4,0
403,7.724446645633537,9.400133943608838,6.478509642208569,10.910189027007906,245.51155483639025,164.65379278874116,4.976733742420574,4.820281565605037,12.460714863903755,7.060476365999801,8,5,0,1998,1998,0,0,2,1,4,1,10,1
404,7.360103972989152,9.246093541682,0.0,10.704630285528312,189.60276459029484,149.46404162167929,0.0,3.713572066704308,12.031719258385396,6.692083742506628,6,5,0,1995,1996,0,0,2,1,3,1,7,1
405,7.3901814282264295,9.209439966733019,0.0,10.655862188127548,267.55444278197365,186.70008828681972,4.795790545596741,4.3694478524670215,11.918390573078392,7.3901814282264295,4,4,1116,1976,1993,1,0,2,0,3,1,8,1
406,7.40184157874383,9.257223957875032,0.0,10.719450413718072,233.08968788097368,104.27195617018407,0.0,0.0,11.652687407345388,7.061334366910438,6,5,0,1936,1950,0,0,1,0,3,1,6,0
407,7.426549072397305,9.653486547052035,0.0,11.250413086534401,195.52092191352273,127.84165049337814,0.0,0.0,12.083905011555967,6.733401891837359,6,7,0,1915,1976,0,0,2,0,4,1,8,0
408,7.683403681053826,9.55775254863573,5.860786223465865,11.12153945180115,232.92685714597312,319.2471353319145,5.262690188904886,4.143134726391533,12.542544882151386,6.976348070447749,7,5,0,2006,2006,0,0,2,1,3,1,9,1
409,7.639161171659173,9.287301413112312,4.61512051684126,10.759524033372664,228.18723408676564,288.45199169728835,0.0,4.634728988229636,12.73596533201339,6.956545443151569,8,5,789,2007,2008,1,0,2,1,3,1,8,1
410,7.151485463904735,9.166492972195906,0.0,10.598790942597777,266.7783707231488,141.9010201000796,0.0,0.0,11.002099841204238,7.151485463904735,5,3,0,1958,1958,0,0,1,0,3,1,5,0
411,6.962243464266207,10.453053004618049,0.0,12.341802410852079,231.78592339868536,211.78522965910034,5.579729825986222,0.0,11.884489021402711,6.962243464266207,5,5,1056,1955,1955,1,0,1,0,3,1,5,0
412,7.298445101508147,8.390041405755754,6.07073772800249,9.57995776602335,296.344459886201,184.8348505375304,0.0,4.976733742420574,12.310432660854417,7.298445101508147,7,5,578,2009,2009,1,0,2,1,2,1,7,1
413,6.93537044601511,9.100525505968976,0.0,10.511275936843695,223.90844126797657,145.20043925220284,0.0,0.0,11.652687407345388,6.93537044601511,5,6,0,1927,1950,0,0,1,0,2,1,5,1
414,7.64826303090192,9.326165937481774,0.0,10.811360350004648,235.68959750023805,243.2331252127944,5.2832037287379885,5.236441962829949,12.337100907936577,6.984716320118266,7,5,50,1993,1993,0,1,2,1,3,1,9,1
415,7.200424892944957,9.093694189856862,0.0,10.502223451527437,276.65362645299626,156.93972574047854,4.61512051684126,3.4339872044851463,12.106992367829498,7.200424892944957,7,5,24,2007,2007,0,0,2,0,3,1,6,0
416,7.24422751560335,8.967504187316237,5.318119993844216,10.335347106097842,165.60576230754708,171.01884976582272,0.0,0.0,11.915051671812877,6.51025834052315,6,7,209,1978,1978,0,0,1,1,3,1,6,1
417,7.8724551500639794,10.017708696626151,0.0,11.7442200783442,281.24020700738487,296.28920621126343,0.0,0.0,12.384218830913648,7.222566018822171,6,6,1128,1918,1950,1,0,2,1,4,1,10,1
418,7.033506484287697,9.006999447958153,0.0,10.387506433905033,180.7799299950887,104.27195617018407,0.0,0.0,11.744037185933616,6.628041376179533,5,6,312,1940,1950,1,0,1,1,3,1,7,0
419,6.962243464266207,9.041921720351219,0.0,10.433679590956288,231.78592339868536,126.48448355758627,0.0,4.454347296253507,11.863582336583399,6.962243464266207,5,6,775,1968,1968,1,0,1,0,3,1,6,1
420,7.203405521083095,8.862200330487287,5.303304908059076,10.196588985746875,277.2667024739456,273.76388907137317,0.0,0.0,12.237086699059343,7.203405521083095,7,5,1309,1997,1998,2,0,2,0,2,2,8,0
421,7.379008127628304,9.719264188452577,4.844187086458591,11.339182108615708,315.87945319750844,198.7220640336378,5.484796933490655,0.0,12.2783933071098,7.379008127628304,6,7,1246,1977,2000,0,1,2,0,3,1,8,1
422,6.895682697747868,9.98736903651683,0.0,11.702873176911417,220.59750679391314,195.96302762885824,0.0,0.0,11.635143097694478,6.895682697747868,5,5,0,1954,1954,0,0,1,0,2,1,4,0
423,7.874739125171811,9.126958763037132,6.161207321695077,10.546321873558439,296.344459886201,248.47761491685856,0.0,4.204692619390966,12.66032791780777,7.293017679772782,8,5,986,1998,1998,1,0,2,1,4,1,8,1
424,7.086737934510577,9.104979856318357,4.31748811353631,10.517179628376832,254.2507964577312,124.10131564422858,0.0,3.8066624897703196,11.842229212112828,7.086737934510577,6,5,616,1956,1956,1,0,1,0,2,1,6,1
425,7.236339342754344,8.125039097367745,0.0,9.23779664321828,161.7368113867037,104.27195617018407,0.0,0.0,11.813030057420567,6.561030665896573,7,8,0,1946,1992,0,0,1,1,3,1,6,2
426,7.404887575616125,9.457200449907708,4.983606621708336,10.986590345935646,303.49890822457724,210.8800043741172,4.394449154672439,0.0,12.524526376648708,7.404887575616125,7,5,1518,1989,1989,1,1,2,0,2,1,5,1
427,6.810142450115136,9.058703197313223,0.0,10.455885301977204,207.00458365604737,142.56230808809255,0.0,0.0,11.59917655301345,6.810142450115136,4,6,288,1957,1957,0,0,1,0,3,1,5,0
428,7.0967213784947605,8.819073983267831,4.6913478822291435,10.13989209947969,256.1435142586665,228.52436592856031,4.663439094112067,4.007333185232471,12.182804018590819,7.0967213784947605,7,5,664,2007,2007,1,0,2,0,2,1,6,0
429,7.252762418053187,9.346356175893625,0.0,10.838314090793054,284.5870951059427,212.99080686304876,0.0,0.0,12.072541252905651,7.252762418053187,6,5,1005,1988,1988,1,0,2,0,3,1,6,1
430,6.894670039433482,7.426549072397305,5.4510384535657,8.349263005465042,129.48121237733554,112.71848151889007,0.0,0.0,11.355101379776661,6.180016653652572,6,5,387,1971,1971,0,0,1,1,2,1,4,0
