,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MSSubClass_60,MSSubClass_50,MSSubClass_30
1012,1884,240900,60,FV,70.0,7000,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,6,622.0,1,0.0,304.0,926.0,GasA,5,Y,SBrkr,1016,868,0,1.0,0.0,2,1,3,1,5,7,8,1,5,Attchd,2003.0,RFn,2.0,581.0,3,3,Y,0,35,0,0,0,0,No,0,6,2009,WD ,Normal,12.392137188602963,9.49679825702911,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1653,1124,153000,20,RL,72.0,10152,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,4,914.0,1,0.0,210.0,1124.0,GasA,5,Y,SBrkr,1124,0,0,1.0,0.0,1,0,3,1,3,6,8,1,3,Attchd,1956.0,Fin,1.0,353.0,3,3,Y,0,211,180,0,142,0,No,0,5,2006,WD ,Normal,11.938193200374572,8.703184019489001,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1161,1812,205000,60,FV,,7500,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,,4,3,PConc,4,3,0,1,0.0,1,0.0,952.0,952.0,GasA,5,Y,SBrkr,952,860,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2002.0,RFn,2.0,469.0,3,3,Y,144,112,0,0,0,0,No,0,4,2008,WD ,Normal,12.230765258120545,9.436079896169408,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1563,864,127000,20,RL,60.0,7200,Pave,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,5,671.0,1,0.0,193.0,864.0,GasA,4,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,5,5,8,0,0,Detchd,1977.0,Fin,2.0,576.0,4,5,Y,155,0,0,0,0,0,No,0,9,2007,WD ,Normal,11.751942365440728,8.308160710345465,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1948,1491,209000,20,RL,70.0,9116,Pave,4,Lvl,AllPub,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,0,1,0.0,1,0.0,1491.0,1491.0,GasA,5,Y,SBrkr,1491,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2001.0,RFn,2.0,490.0,3,3,Y,120,100,0,0,0,0,No,0,5,2006,WD ,Normal,12.250089530946948,9.1343346638384,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2140,1620,152000,60,RL,80.0,10793,Pave,4,Lvl,AllPub,Inside,3,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,3,3,CBlock,3,3,0,3,493.0,4,287.0,0.0,780.0,GasA,5,Y,SBrkr,780,840,0,0.0,0.0,2,1,4,1,3,7,7,0,0,Attchd,1969.0,Fin,2.0,462.0,3,3,Y,208,0,0,0,0,0,GdWo,0,4,2007,WD ,Normal,11.931635799828413,9.262323954358203,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1267,2009,235000,70,RL,114.0,19950,Pave,4,Lvl,AllPub,Corner,3,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,PConc,3,3,0,1,0.0,1,0.0,672.0,672.0,GasA,5,Y,SBrkr,1337,672,0,0.0,0.0,2,0,4,1,3,8,8,2,4,2Types,1928.0,Unf,3.0,795.0,3,3,P,0,42,0,0,180,0,No,0,12,2006,WD ,Normal,12.367340793126296,9.597204618981502,False,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
829,1092,146000,20,RL,77.0,9278,Pave,4,Lvl,AllPub,FR2,3,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1092.0,1092.0,GasA,5,Y,SBrkr,1092,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,No,,No,0.0,0.0,0,0,Y,0,52,0,0,0,0,No,0,2,2008,WD ,Abnorml,11.891361900690473,8.659514734337927,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1863,925,116900,20,RL,70.0,8400,Pave,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,4,793.0,1,0.0,130.0,923.0,GasA,3,Y,SBrkr,925,0,0,1.0,0.0,1,0,3,1,3,5,8,2,3,Attchd,1955.0,Unf,1.0,390.0,3,3,Y,81,0,0,0,0,0,GdWo,0,3,2007,WD ,Normal,11.66907414746016,8.410010397671872,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222,1206,108538,20,RL,87.0,10725,Pave,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,3,3,CBlock,3,3,0,3,936.0,1,0.0,270.0,1206.0,GasA,2,Y,SBrkr,1206,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1959.0,RFn,1.0,312.0,3,3,Y,0,21,0,0,0,0,No,0,5,2010,WD ,Normal,11.594855621061042,8.809960303010719,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
964,1560,182000,80,RL,78.0,11679,Pave,3,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96.0,3,3,CBlock,3,3,3,5,612.0,3,1164.0,0.0,1776.0,GasA,5,Y,SBrkr,1560,0,0,0.0,1.0,2,0,3,1,3,6,6,1,2,Attchd,1962.0,Fin,2.0,528.0,3,3,Y,453,253,144,0,0,0,MnPrv,0,5,2006,WD ,Normal,12.111761966058932,9.204034570627293,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,864,67000,30,RL,45.0,8248,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,0,4,41.0,1,0.0,823.0,864.0,GasA,3,N,FuseF,864,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,No,,No,0.0,0.0,0,0,N,0,0,100,0,0,0,No,0,9,2008,WD ,Normal,11.112447898373103,8.308160710345465,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1828,1336,162000,20,RL,,9610,Pave,3,Lvl,AllPub,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,3,3,CBlock,3,3,0,3,203.0,1,0.0,918.0,1121.0,GasA,5,Y,FuseA,1336,0,0,0.0,0.0,1,1,3,1,3,7,8,1,3,Attchd,1958.0,RFn,2.0,488.0,3,3,Y,80,0,0,0,0,0,No,0,12,2006,WD ,Normal,11.99535161421452,8.965986403097007,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,1220,194000,20,RL,64.0,7406,Pave,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,2,6,684.0,1,0.0,515.0,1199.0,GasA,5,Y,SBrkr,1220,0,0,1.0,0.0,2,0,2,1,4,6,8,0,0,Attchd,2006.0,RFn,2.0,632.0,3,3,Y,105,54,0,0,0,0,No,0,7,2006,New,Partial,12.175613438045465,8.827504306921252,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1146,2794,403000,60,RL,174.0,15138,Pave,3,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,4,3,PConc,4,3,0,6,689.0,1,0.0,773.0,1462.0,GasA,5,Y,SBrkr,1490,1304,0,1.0,0.0,2,1,4,1,5,9,8,1,3,Attchd,1995.0,Fin,3.0,810.0,3,3,Y,0,146,202,0,0,0,No,0,7,2009,WD ,Normal,12.90669184092882,10.118770019602719,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
900,1170,140000,20,RL,70.0,7315,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,3,625.0,1,0.0,545.0,1170.0,GasA,3,Y,SBrkr,1170,0,0,0.0,1.0,1,0,3,1,3,6,8,1,3,Attchd,1958.0,RFn,1.0,338.0,3,3,Y,0,0,0,0,225,0,No,0,3,2007,WD ,Normal,11.84939770159144,8.76395158406427,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2307,1158,143500,20,RL,63.0,7500,Pave,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1158.0,1158.0,GasA,5,Y,SBrkr,1158,0,0,0.0,0.0,1,1,3,1,4,5,8,0,0,No,,No,0.0,0.0,0,0,Y,0,50,0,0,0,0,No,0,8,2009,WD ,Normal,11.874090314181814,8.748318926249702,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2411,1641,178000,70,RM,60.0,9600,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,4,0,2,16.0,1,0.0,712.0,728.0,GasA,5,Y,SBrkr,832,809,0,0.0,1.0,1,1,3,1,5,6,8,1,4,Detchd,1925.0,Unf,2.0,546.0,2,3,Y,0,0,234,0,0,0,No,0,8,2006,WD ,Normal,12.089538829274222,9.282246113901804,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1883,1666,100000,50,RL,51.0,9839,Pave,4,Lvl,AllPub,Inside,3,SWISU,Feedr,Norm,1Fam,1.5Fin,5,2,1931,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,2,0,1,0.0,1,0.0,894.0,894.0,GasA,5,Y,SBrkr,894,772,0,1.0,0.0,1,0,3,1,3,7,8,1,4,No,,No,0.0,0.0,0,0,N,0,156,0,0,0,0,No,0,5,2010,WD ,Normal,11.512925464970229,9.305652509778598,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2103,1574,190000,60,RL,,18800,Pave,3,Lvl,AllPub,FR2,3,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4,3,1,6,712.0,1,0.0,84.0,796.0,GasA,3,Y,SBrkr,790,784,0,1.0,0.0,2,1,3,1,3,6,8,1,3,Attchd,1976.0,Fin,2.0,566.0,3,3,Y,306,111,0,0,0,0,No,0,7,2006,WD ,Normal,12.154779351142624,9.2178217925967,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1401,1083,172000,85,RL,,9927,Pave,3,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,1976,1976,Gable,CompShg,VinylSd,Wd Shng,Stone,252.0,4,3,CBlock,5,3,3,6,1005.0,1,0.0,42.0,1047.0,GasA,3,Y,SBrkr,1083,0,0,1.0,0.0,1,0,2,1,3,5,8,1,2,Attchd,1976.0,RFn,2.0,596.0,3,3,Y,444,0,40,0,0,0,No,0,7,2006,WD ,Normal,12.05524975579559,8.64701572709121,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1860,1306,196000,120,RL,34.0,5381,Pave,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,4,3,PConc,4,3,2,5,900.0,1,0.0,406.0,1306.0,GasA,5,Y,SBrkr,1306,0,0,1.0,0.0,2,0,1,1,4,5,8,1,4,Attchd,2005.0,RFn,2.0,624.0,3,3,Y,170,63,0,0,0,0,No,0,8,2009,WD ,Normal,12.185869938212655,8.931290599397075,False,False,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1709,1609,182000,60,RL,65.0,8453,Pave,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,38.0,4,3,PConc,4,3,0,6,362.0,1,0.0,392.0,754.0,GasA,5,Y,SBrkr,754,855,0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,1995.0,RFn,2.0,525.0,3,3,Y,0,70,0,0,0,0,No,0,4,2008,WD ,Normal,12.111761966058932,9.251791343160553,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1001,1839,257500,20,RL,110.0,14442,Pave,4,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,3,3,PConc,3,3,0,6,1186.0,1,0.0,291.0,1477.0,GasA,5,Y,SBrkr,1839,0,0,1.0,0.0,2,0,3,1,4,7,8,2,3,Attchd,1957.0,Fin,2.0,416.0,3,3,Y,0,87,0,0,200,0,No,0,6,2007,WD ,Normal,12.458774999085929,9.459111000079913,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
551,1012,127500,90,RL,38.0,7840,Pave,3,Lvl,AllPub,CulDSac,3,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,3,3,CBlock,4,3,3,6,976.0,1,0.0,0.0,976.0,GasA,3,Y,SBrkr,1012,0,0,0.0,2.0,2,0,4,0,3,4,8,0,0,No,,No,0.0,0.0,0,0,Y,0,0,0,0,0,0,No,0,10,2006,WD ,AdjLand,11.755871643580617,8.544837939562987,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
818,1432,157000,60,RL,68.0,8286,Pave,3,Lvl,AllPub,Corner,3,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,0,3,531.0,1,0.0,185.0,716.0,GasA,5,Y,SBrkr,716,716,0,1.0,0.0,1,1,3,1,3,6,8,1,4,Attchd,1977.0,Fin,2.0,531.0,3,3,Y,0,136,0,0,240,0,GdPrv,0,6,2007,WD ,Normal,11.964001084330445,9.072285332272617,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
691,1508,308030,20,RL,44.0,17485,Pave,2,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,3,6,1346.0,1,0.0,162.0,1508.0,GasA,5,Y,SBrkr,1508,0,0,1.0,0.0,1,0,1,1,4,5,8,2,3,Attchd,2009.0,RFn,2.0,572.0,3,3,Y,0,0,0,0,0,0,No,0,1,2010,Con,Partial,12.637952459809789,9.151784611276252,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1177,151500,20,RL,79.0,11850,Pave,4,Lvl,AllPub,FR2,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,BrkFace,98.0,3,3,CBlock,4,3,0,5,781.0,1,0.0,372.0,1153.0,GasA,3,Y,SBrkr,1177,0,0,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1984.0,Fin,2.0,495.0,3,3,Y,204,103,0,0,0,0,MnPrv,0,8,2007,WD ,Normal,11.928340903931561,8.773001099768372,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
562,1072,126500,30,RM,50.0,8635,Pave,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3,3,0,2,134.0,1,0.0,938.0,1072.0,GasA,3,Y,SBrkr,1072,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1982.0,Unf,5.0,1184.0,2,3,P,0,0,105,0,0,0,No,0,8,2009,WD ,Normal,11.747997587149712,8.631605740026828,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
370,900,122000,20,RL,,9819,Pave,3,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,3,4,CBlock,3,3,0,4,450.0,1,0.0,432.0,882.0,GasA,3,Y,SBrkr,900,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1970.0,Unf,1.0,280.0,3,3,Y,0,0,0,0,0,0,MnPrv,0,2,2010,WD ,Normal,11.711776323715394,8.369056181941405,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
559,1948,195000,60,RL,41.0,12393,Pave,2,Lvl,AllPub,FR2,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,1101,0,0.0,0.0,2,1,4,1,4,8,8,1,4,BuiltIn,2004.0,Fin,2.0,434.0,3,3,Y,100,48,0,0,0,0,No,0,9,2006,WD ,Normal,12.180754837545884,9.548964088971033,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
987,2154,224500,60,RL,80.0,8800,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,3,4,CBlock,3,3,0,5,414.0,1,0.0,431.0,845.0,GasA,5,Y,SBrkr,845,1309,0,0.0,0.0,2,1,5,1,3,8,8,1,4,Attchd,1964.0,RFn,2.0,539.0,3,3,Y,0,0,0,0,161,0,MnPrv,0,7,2007,WD ,Normal,12.321630986164447,9.706559624361933,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2383,1416,156500,50,RM,60.0,9600,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,3,381.0,1,0.0,399.0,780.0,GasA,5,Y,SBrkr,940,476,0,0.0,1.0,1,0,3,1,4,7,8,0,0,Detchd,1956.0,Unf,2.0,400.0,3,3,Y,0,24,0,0,0,0,No,0,6,2006,WD ,Normal,11.960811288962345,9.055043695274252,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1690,1636,173000,60,RL,,15038,Pave,2,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,0,3,138.0,1,0.0,778.0,916.0,GasA,4,Y,SBrkr,916,720,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1996.0,Fin,2.0,386.0,3,3,Y,168,84,0,0,0,0,No,0,11,2008,WD ,Normal,12.061046873479915,9.277524595833015,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
956,2787,269500,90,RL,,11855,Pave,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,0,6,820.0,1,0.0,348.0,1168.0,GasA,5,Y,SBrkr,1168,1619,0,2.0,0.0,4,2,6,2,3,8,8,2,3,BuiltIn,2000.0,Fin,4.0,820.0,3,3,Y,312,0,0,0,0,0,No,0,10,2009,WD ,Normal,12.504323669331189,10.11476494962664,False,False,False,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1680,136905,90,RL,,11500,Pave,3,Lvl,AllPub,Corner,3,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,1680.0,1680.0,GasA,2,Y,SBrkr,1680,0,0,0.0,0.0,2,0,4,2,3,8,8,0,0,Detchd,1976.0,Unf,2.0,528.0,3,3,Y,0,0,0,0,0,0,No,0,6,2007,WD ,Normal,11.827042533619087,9.318616116668853,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1391,1092,88000,160,RM,21.0,2217,Pave,4,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,0,4,273.0,2,273.0,0.0,546.0,GasA,3,Y,SBrkr,546,546,0,0.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1970.0,RFn,1.0,286.0,3,3,Y,238,0,0,0,0,0,No,0,8,2009,WD ,Normal,11.385092093460344,8.659514734337927,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
803,987,85400,160,RM,21.0,1680,Pave,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3,3,0,5,387.0,1,0.0,96.0,483.0,GasA,3,Y,SBrkr,483,504,0,0.0,0.0,1,1,2,1,3,4,8,0,0,Detchd,1971.0,Unf,1.0,264.0,3,3,Y,0,0,0,0,0,0,No,0,7,2008,COD,Abnorml,11.355101379776661,8.507247548926681,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1793,1056,145000,190,RL,100.0,34650,Pave,4,Bnk,AllPub,Inside,3,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,1056.0,1,0.0,0.0,1056.0,GasA,3,N,SBrkr,1056,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1955.0,Fin,2.0,572.0,3,3,Y,264,0,0,0,0,0,No,0,1,2006,WD ,Normal,11.884489021402711,8.608923478697374,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1216,118500,50,RL,80.0,8480,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,3,442.0,1,0.0,390.0,832.0,GasA,3,Y,SBrkr,832,384,0,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1947.0,Unf,1.0,336.0,3,3,Y,158,0,102,0,0,0,No,0,10,2008,COD,Abnorml,11.682668239557323,8.822511146867914,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1319,1408,171500,60,RL,60.0,7023,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,2Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,4,0,6,611.0,1,0.0,123.0,734.0,GasA,4,Y,SBrkr,734,674,0,1.0,0.0,2,1,3,1,3,6,8,0,0,BuiltIn,2005.0,Fin,2.0,489.0,3,3,Y,0,85,0,0,0,0,No,0,5,2007,WD ,Normal,12.052338545588132,9.046354011982741,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
