,GrLivArea,SalePrice,MSSubClass,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageQual,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_TwnhsE,HouseStyle_2Story,HouseStyle_SFoyer,PavedDrive_Y,MSSubClass_60,MSSubClass_50,MSSubClass_30,bc_LotArea,log_MasVnrArea,yeo_TotalBsmtSF,log_first_FlrSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,yeo_LotFrontage,log_EnclosedPorch,MSZoning_RM,paved_street,LandContour_Lvl,LotConfig_CulDSac,LotConfig_corner_inside_FR2,Neighborhood_NoRidge_NridgHt_Veenker_StoneBr,Neighborhood_Somerst_Timber,Neighborhood_ClearCr_CollgCr_Crawfor,Neighborhood_Mitchel_NPkVill,Neighborhood_NAmes_SWISU_Sawyer,Neighborhood_BrkSide_Edwards_Blueste_OldTown_IDOTRR,Condition1_near_RR,Condition1z_Feedr_Artery,RoofStyle_Gable,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_VinylSd,Exterior1st_MetalSd,Exterior1st_Wd_Sdng,Exterior1st_CemntBd,Exterior1st_WdShing_Stucco_AsbShng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_Wd_Sdng,MasVnrType_Stone,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,CentralAir_Y,Electrical_SBrkr,Electrical_Fuse,GarageType_BuiltIn,GarageType_Attchd,GarageType_Detchd,No_Garage,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,no_fence,Fence_GdPrv,Fence_MnPrv,Fence_GdWo,SaleCondition_Normal
Neighborhood_ClearCr_CollgCr_Crawfor,0.06935409734545854,0.11899358876151044,-0.09556433719958536,0.14206337339780709,-0.12790547304271968,-0.15587169826208103,0.10258806441884775,-0.00894089659136323,0.1322332330572562,0.15062205626788777,0.12011946951396915,0.02441892478596844,0.14532477113154724,0.0626934998898919,0.11530818137035004,0.09171992609126156,0.046044312155109755,-0.016564137407873387,-0.0027878078924389094,0.016247505142342,0.15253606766731467,0.0420460883309029,-0.009352527708266426,0.05126317634738034,-0.013773018343689115,0.07890020854286887,0.03270115735674679,0.007992697867102308,-0.04160197854142464,0.09888881095778898,0.037125152765217655,0.014408123592108463,0.06306303210950273,0.038137740167052396,0.12614363749158056,0.08027099445037979,0.08374519792726622,0.08079030187993319,0.008940706166591738,0.02073798303924334,-0.009935177070648796,0.01624603577803066,0.017114153062107073,-0.034362518220444296,0.17059744969184237,0.08289373691994202,0.002388974279401049,-0.015942778797904875,-0.09287376707813104,-0.05962269476938233,0.044471586484820136,-0.030309669717142107,0.07271942229802127,0.06821178004362075,-0.03382620857460122,-0.04642588595267235,0.15515776140666607,0.0279762074421854,0.06906865017396664,0.05416892229655832,0.09271898061552801,0.0777095958418183,0.026166342203759293,0.07814875885962741,-0.04542010117507846,-0.1383837130305361,0.022436866792696044,-0.15518166187579818,0.07877598414274704,-0.06937592869785293,-0.141774868129405,-0.11865037221536436,1.0,-0.09466249673386536,-0.23374856405395356,-0.2209138050484055,-0.07112355923163761,-0.10009083377682623,0.0405367974431444,-0.06299828920122912,-0.05176410000373075,0.2093156830291837,-0.1119621412674761,-0.018128251341997925,-0.02330821680791042,0.007587024673442049,0.21853634629106805,-0.11147136927204582,-0.02621532382065508,0.002436897716878606,0.03872802344889933,0.1677177211467829,-0.14412109373213755,-0.015299739922232537,0.0653079434971351,0.06272880315292442,-0.06272880315292441,-0.030577677673438587,0.10002464562012894,-0.06091276413643374,-0.07750228107291109,-0.027869871369058483,0.10182253475221802,-0.03142766798115647,0.013638984691493132,0.016369129361280637,0.004586266667066976,-0.04287748156902016,0.01940117364455127
no_fence,0.14460358938983275,0.17655179078625738,0.13341920912484104,0.013666128441563839,-0.06716071287162957,-0.012429507712742692,0.21085182457759477,-0.199141920119082,0.2149197629095876,0.19216140609454796,0.24835336194333593,-0.07760941189750198,0.1698258010871422,-0.02062737620920711,0.08645217024440889,0.02256543262489879,0.019114834258883266,-0.10631763271582707,-0.10028763354099846,0.14798469692016095,0.15459219524948237,0.07303155150538755,-0.0033716363173613715,-0.005877785372986839,-0.04070750952549088,0.23228273228917767,0.07797629030273209,-0.009722220854662057,0.07155234255609802,0.17064135611241368,0.0950303944004666,0.014946053329287027,0.031340282486645735,0.08321375593124027,0.21859544752437501,0.16576233934789564,-0.01159896018746049,-0.031766689944446744,0.018627500742764962,-0.07364182391451805,-0.0847633966851795,-0.06632713342931669,0.009364897500236653,-0.025132225402635027,0.1700009176261643,0.15667604316576436,-0.06450831290738238,-0.11341669926107172,0.03187152419933018,0.13627573059846668,0.10249082875105091,-0.026285614872225225,0.014431176431264299,0.0959636205404552,-0.07169572912441484,-0.01327272066170118,-0.016253069040415378,0.09587466584130014,0.11825921092837322,0.09770907882167669,0.13075487883585554,0.019499303462763722,0.14897030591203828,-0.034508417505588626,-0.07225965287465529,-0.02621572215141086,-0.0016128435267120044,-0.028542417708543166,0.02642781399443937,-0.016916794178937485,0.16488675178399334,0.12451896295822641,0.013638984691493132,-0.0446613751913263,-0.17294757879908618,-0.06964063508317492,0.03697461013926707,-0.0994220522200937,0.00838407644674747,0.0027523180371175782,-0.020783454921820883,0.22337198043287795,-0.08475394393571596,-0.08181036682907696,0.04384107546643368,-0.05473572065660219,0.21521068948533031,-0.0743006392554835,-0.08553067319812843,0.0815103046888242,0.05295348169098883,0.2556047906058489,-0.2233474649033579,-0.0477106480589439,-0.018097142249869257,0.06768820188809664,-0.06768820188809675,0.07046797268600524,0.057228300508340775,-0.10935859135541615,0.028161895322777387,0.11855510044455898,0.049982673219749016,-0.15609596324439948,1.0,-0.3948507117329453,-0.7295923424288699,-0.406145289010939,-0.049680123372389445
BedroomAbvGr,0.5267755456387405,0.12412318492821517,-0.02725211075749025,0.1872859663013207,-0.036281360516815346,0.061445722399330695,0.022351921711023317,9.359958977872412e-05,-0.06136606542607611,-0.023829472207271093,-0.07694726058221577,0.024076282886146,-0.0340545275163967,0.02687634144800793,-0.15020953124568243,-0.14380399991402576,-0.13092703838983707,-0.04642483749812152,-0.035999165868442165,0.19135754764586763,0.00894909478160475,0.5140089703790848,0.046682816530642414,-0.16968365698910404,0.011792560733922297,0.36383961564530165,0.25598641524174,1.0,0.27652240210057405,-0.02994563980526987,0.6805784519491046,-0.016836787835295814,0.07177671636663435,0.04409011579735974,-0.05249144354696467,0.09415103130600479,-0.030443569837157892,-0.029207590349520172,-0.02815908819067107,0.019403890838464104,0.008488535901646726,0.052157905036839695,0.05369828314552824,0.005117875546598644,0.1681612449451224,0.5275799909795427,-0.013385108965205221,0.07095850482465837,0.02226857197132451,-0.3073202701460062,0.3500115337578113,-0.146679342852042,0.04757236130118845,0.29598774881078665,0.08829710566242019,-0.22629594765654748,0.25085033451298533,0.07263852218135643,0.05105952928525952,0.12033705760510817,0.07038475324120633,-0.006677476239024008,0.018755564734200005,0.22535244335042476,-0.0026782068303077503,-0.0923424121066235,0.029476708588716035,0.04525468540589137,0.03141060767119158,-0.027604535501814284,-0.054464222353504704,-0.0558205537998977,0.007992697867102308,-0.04082793483524437,0.0716502452045806,-0.03129192592118797,0.03804935335395329,0.051033461512454796,-0.00303208639936844,-0.003333819824064368,-0.0011262706398062097,0.035021213725119536,-0.05126060869405893,0.009899487516060748,-0.05420803584321699,-0.04516214727266585,0.037424166580537994,-0.051610814007850184,0.017441374818423405,-0.056401716389037564,0.09417109775536428,-0.002471192271841697,0.008402807947802973,-0.018226912085796885,0.0057241651933109825,0.016330093484413093,-0.01633009348441299,0.1932209551230275,-0.07105716404200915,-0.03513388644175295,0.02879559389775573,-0.010347847385847798,-0.006845147274154075,-0.0008891798103311197,-0.009722220854662057,0.029256120610435976,0.004946032671064154,-0.013585912761942731,0.027658271905571383
Functional,-0.08198987368705832,0.1020468273576024,0.0014271244223216144,-0.08961778169217437,-0.03243319436872786,0.11037134427002836,0.17678896829644747,0.151630576338144,0.13776823313771264,0.08533176175680071,0.11578196668022395,0.07621024127149054,0.1975736172235253,0.23579918473356665,0.052273157187519695,0.14947055521658736,0.09371760476417089,-0.02811713725435365,-0.07716976235191167,0.028656314067809826,0.0684284964586349,-0.025478423114637577,-0.11215125607705642,0.04325669776310533,0.009690915317187054,-0.011547643414300547,0.030274189495341414,-0.016836787835295814,-0.007422115772962185,0.08437946045136945,-0.05842658247697526,1.0,-0.017909897225768797,0.01711781263210784,0.14003591767893356,0.05679216221435477,0.05691486470959276,0.0743663829864221,0.021683006662076943,-0.028473884710489266,-0.006359981874831068,-0.05741383436312008,-0.01381526714843485,-0.01608550106023001,0.1381444072132607,-0.07976271124554456,-0.00273895461915549,-0.07906674302252899,-0.05251826387456327,0.05358606707841782,0.028232959051112973,0.01958993219162385,0.10768718127994906,0.0663663751770251,-0.13438521423954164,-0.03586461267481373,-0.07161296410494854,0.06995147384288546,0.10808989119005782,-0.06553282883066475,0.0627489934929855,0.037873949558140746,0.013937894509439778,-0.0037949161238700164,-0.048158356700041316,-0.08565937501868286,-0.012266294250508984,0.04614201352987562,-0.0324924948630736,0.027680560805409437,0.06195814206571503,0.039639050207759104,0.014408123592108463,0.03416214562583585,-0.029361187822568694,-0.13498228218853023,-0.012699845335354207,-0.007534405623526028,0.010375019774217635,0.010185195655214441,0.07600090868307087,0.0880977492167266,-0.025351778091958602,-0.08998457612693522,0.018890111722145133,-0.05037102525491339,0.10161874654081658,-0.015371792139219664,-0.11252463805361244,-0.014971869831868975,0.08955651976386461,0.11438264057226591,-0.037247758842592266,-0.07630235398666202,0.12634042839286905,0.03237088990032987,-0.03237088990032982,0.012578202483823112,0.08631374600308164,-0.0691178316040325,-0.04770330550458049,0.04736911406021053,0.07091778469527107,-0.0839551489251426,0.014946053329287027,-0.009669175830657354,-0.014097037761306582,-0.002215176128376132,-0.005818640341748568
ScreenPorch,0.11359301383122279,0.13581368013034326,-0.05583178357408962,0.1154628040644831,-0.07239533227082176,-0.05177075610996349,0.05092782563783174,0.042449834982266524,-0.036414508204154566,-0.04178025509917158,-0.00014046274889978268,0.03629154992759698,0.0004381384502801499,-0.012898156726087089,0.025668990320668387,0.007088407214271473,0.11383067267985439,0.03264575290853391,0.05450560754391082,-0.04843232729729958,-0.04129516497253185,0.022747606294321703,0.02150813844970069,0.04437525285567522,0.037852553860669234,-0.008564478651260763,0.05784786564294374,0.019403890838464104,-0.057460290195519036,0.04481441535167402,0.05160414479006247,-0.028473884710489266,0.20891545500007924,0.14436823530504292,-0.04489117296008189,0.04567851397056568,0.08390832461628317,0.0752741882767155,-0.028263968021545065,1.0,0.06796345965473591,0.03008607944335026,0.026318511094219607,-0.009276127451676238,0.13132524568032328,0.11324958726028579,0.08551076509129278,0.020491356342795423,0.004343397730261475,-0.002294923342517714,-0.016677572095251024,-0.0537915214793948,0.0392295150517749,0.015060936002106125,-0.015760352248816605,-0.053134830024256674,0.1175739559407265,0.06459565410218962,0.08674879524864952,0.12756524195517224,0.06822968711135069,-0.1101275401692543,0.008649757592611522,0.08503799472960503,-0.06323753282645281,-0.05353577981455416,-0.02924721932426517,-0.053185561357648424,0.019799607987382544,-0.014224893503692628,0.021750673727528102,-0.02826512846255542,0.02073798303924334,-0.034376732063142096,0.028665736427971537,-0.030060547540229722,-0.011516951012839787,-0.015819453278235664,-0.1271351544080429,0.11134368296079078,-0.05849730882077147,-0.11066571538591925,-0.008382618689192616,0.07072169686116807,0.008611710888804752,-0.010420875960896454,-0.10753665549240397,-0.009160806684766456,0.09321516470642,-0.015706073378301974,0.07347557967401823,-0.049818427427859004,0.062237240196898476,-0.016795789616176306,0.05652788996109706,-0.0034436092064413196,0.0034436092064413916,-0.031381104453851776,0.08871239724916538,-0.0638087940328583,-0.063419765328263,0.028714210045940346,0.05490088038081991,-0.045158375524804506,-0.07364182391451805,0.061562451001914306,0.04460480543421742,0.016344721917925582,-0.0001013656586696091
LotConfig_CulDSac,0.07420017112321814,0.10410102620623933,-0.0367549089756812,0.18112662110117433,-0.3370353647271896,-0.03014288624167178,0.0721419798900494,-0.03356284806937094,0.11592458242526467,0.06242616397016154,0.04492864815309878,0.003654763713783761,0.061348079047130154,-0.004653912243088543,0.09975522014323808,0.061589880225470635,0.06049701858222088,0.048441424493545784,0.050585063299554325,-0.05625683045144348,0.029981355167491903,0.021691417352617495,-0.02422420769895798,0.011085336267221368,0.06916557289088389,0.04303120498986534,0.06471507193814646,0.03141060767119158,-0.04667200557534774,0.025484429225202943,0.035696502470977325,-0.0324924948630736,0.07026478617734752,0.05517996925109662,0.096497187460478,0.10173204923662857,0.058280329048753625,0.05886594977375926,0.05113279010279715,0.019799607987382544,0.006613025403868722,0.021470490419940383,-0.026421221802901834,0.014675554970642515,0.1083182611110079,0.06685227900492867,0.02766311244483444,0.009797013725079377,-0.06782022639207545,-0.017371426608123422,0.03616379224656812,0.06856231289211992,0.05142681017074305,0.09409005689802208,-0.0783079597069793,-0.04136015767833555,0.17087188692187902,0.034722513472832776,0.021859653273026188,0.08041202824575135,0.0956817171432632,0.07267044356678126,0.020737540648569516,-0.06052822314492022,-0.06326894907162543,-0.10926045854390964,0.01298720383988319,-0.011363067528930295,1.0,-0.9650365413116574,0.022624025567613244,-0.022021146299176637,0.07877598414274704,0.0021381388753223467,-0.043603446635463235,-0.08648329441978608,0.047873458539604966,-0.06548277210707514,-0.012985575416225354,-0.00037963555426311297,-0.03855913654834081,0.03518281204168769,-0.07797417624629288,-0.04285955957951552,-0.013264178431660048,-0.040941413117774585,0.03824394471187592,-0.0777096475732917,-0.02661041584191098,-0.030934267877277346,0.05705152820495711,0.026759132509786596,0.013333130271795446,-0.07883487815742948,0.040247140431360025,0.06123359842421273,-0.06123359842421272,0.048123458524407046,0.05390187510551144,-0.07290985331710316,-0.04615592149944099,0.10218491784144278,-0.001265326374945693,-0.06656480406277776,0.02642781399443937,-0.01326417843166005,-0.012309267267466286,-0.01564525512508948,-0.006591396377417765
BldgType_TwnhsE,-0.08546301292562117,0.04575520415371585,0.5178673806064236,-0.28940920003882503,-0.02503171214104451,0.0005598778278323084,0.17501853410783857,-0.1411784088147251,0.2408738186116815,0.1590565701608628,0.21937627677947277,-0.050857601284879386,0.20405603584132323,0.0565424577566183,0.08235266681275123,0.16512103045843338,0.06527766098227422,0.020621068057114847,0.011479459288905272,0.0022903970674737146,0.11898299718234255,-0.12301921588679102,-0.025396904914349046,0.0830740780148189,-0.011688236883752767,0.06996807907499815,-0.026644829215508842,-0.3073202701460062,-0.05559694728231182,0.1667972611303996,-0.2144338812487623,0.05358606707841782,0.017105515987783804,0.060125466578672876,0.2196157579198673,0.06245190717486696,0.05394051211087122,0.04432287714089824,0.00012395754556498883,-0.002294923342517714,-0.0156007641413835,-0.03832941967780965,-0.0016229994569672505,0.0011387768216436565,0.06060934132438177,-0.06724777911987373,-0.01695207472610353,-0.05349420187872505,0.03269739211857285,1.0,-0.02653744377466153,0.008246431671703658,0.09159675540727973,-0.14340010342687484,-0.1025217233443722,-0.06323001859281677,-0.39575799914107973,0.07124499374244209,0.07606391597549214,0.023575183315764664,0.022135425434734953,0.04946229383116778,0.12475664232011519,-0.37252577062062664,-0.0951818732090195,0.09957534361534093,0.015470706225918502,-0.004679680158474949,-0.017371426608123422,0.01289502164941043,0.19982740708986732,0.12669173303691303,-0.05962269476938233,0.052151655153661824,-0.14147373303420266,-0.12183710143779349,-0.04904123649620144,-0.08841637692492005,-0.0023865165550176625,0.016135809472632014,0.03260780007670993,-0.014632432202101295,0.06536852418772063,-0.10608126103650518,0.19435358646375564,-0.06281515926116733,-0.020070478297327197,0.07169113650630764,-0.10370787505555691,0.05534329197890416,0.05343675346446111,0.19215335859221705,-0.11496911683064522,-0.10310841595373026,0.07260643947141988,0.08383086776757435,-0.0838308677675742,-0.06613944539911329,0.1444515568246412,-0.10440864152267336,-0.039771373811064464,0.11880264788889042,0.09043609132525134,-0.16591987118840096,0.13627573059846668,-0.04925334046014543,-0.09799830595042379,-0.06155679135954492,-0.027590586785140897
has_pool,0.06967120604752738,0.07595993336694616,-0.029103395380930857,0.10081936027494535,0.0063307163805031656,-0.02888477890329188,0.02574659369083794,-0.015754856909380884,0.016462817823075158,-0.0030911403761410315,0.013227121753357551,-0.015486607083580545,-0.019860858074135315,-0.04635751100809563,0.011398820791949702,-0.003223683686527545,0.036020302071744704,-0.00827288843382656,0.027080662282578785,-0.044558775224577046,-0.02804234643210716,-0.015278570118309248,-0.005744347435327983,0.045315553687992234,-0.015462433774116062,-0.005068690752957233,0.03284661226009408,-0.013385108965205221,-0.011067450331508494,0.03106717664782136,0.042942441062813703,-0.00273895461915549,0.051463407699576004,0.019110974911694785,0.007739057336883936,0.046320594228989306,0.029212954353923123,0.02869757878346504,-0.005443934605714693,0.08551076509129278,0.9202864188275894,0.06817312177726241,-0.019914317849398965,-0.03768746348161196,0.05714458855875458,0.05904962522221124,1.0,0.043941870912227794,-0.016082381243595418,-0.01695207472610353,-0.016765466669543237,-0.010360807267135928,-0.01565066171597047,-0.0040858426651769,-0.020408568032574105,-0.012586933715675432,0.08259010939199057,0.015342769856720445,-0.00643672304218045,0.0873612448743251,0.0501847240030314,0.046467832794991476,0.022062726244847786,0.08497519266974912,0.002227082821202376,-0.02590920795508477,0.0030796883843149563,-0.04709574748874758,0.02766311244483444,-0.0258516306842881,0.012685065705674986,-0.016285971498715062,0.002388974279401049,0.07790939381552393,-0.03208437007798366,-0.03032266874106906,0.049476273925232565,0.017287775171128113,-0.01995856053891451,0.023425013391428134,0.00649109754059393,-0.041509113096819476,0.028694005197166996,-0.02458526695130452,-0.011913081555476315,0.03455843403541714,-0.040990310945753124,0.028826779923821773,-0.02415588837714093,0.0211634280514367,0.0031495924877365943,-0.031013354327363723,0.04624409001001847,-0.020525358461389608,0.014453458361971514,0.01668785806806453,-0.01668785806806454,-0.01489115426147284,0.029316713943416804,-0.036451888256718884,-0.013545763261443805,0.034246370164272844,0.03015829761558791,-0.05062163078958657,-0.06450831290738238,0.13567676215959162,0.007206507859796247,-0.012253851411650165,0.015034902692952538
3SsnPorch,0.013610844840385009,0.04841483056913484,-0.0439458987467862,0.023803674185352456,-0.004792725456652608,0.005162109370102485,0.03406001240608347,0.03587459780140165,0.01760379364631979,0.02969812203412009,0.05061949583433365,0.012255300874894296,0.029239128772122917,0.00015972602042356427,-0.0034293406518666287,0.02978312198893243,0.03848359984037812,0.013251203748064403,-0.022081734866160493,0.023415718431404678,0.027630534823636692,-0.03010126831707523,-0.009266892080564205,0.016342878739908896,-0.011010530049284891,0.031229690440528497,-0.03340193138323185,-0.02815908819067107,-0.017854224345543755,0.029416766590569444,-0.017373641711540683,0.021683006662076943,0.01260661383085753,0.02144796409205417,0.02192108201546025,0.019751975457709826,0.01224292612075493,0.0063914821782646335,1.0,-0.028263968021545065,-0.005009979082624744,-0.012308986219821271,0.018808535108615087,0.025525192865695923,0.053087146371087676,0.019995713362833546,-0.005443934605714693,-0.017178955468161526,-0.02594440762171268,0.00012395754556498883,-0.02702961410191744,-0.0167142541242532,0.015239210889731842,-0.006571979210319734,0.001665249576667955,-0.02030548424892048,0.03172887003186525,0.013961542384260579,0.05396478237087726,0.053453493042630716,0.017891005454104623,-0.03583845627341413,0.008019751486206627,0.039229852360485935,-0.025094871753363206,-0.012164042636701513,0.004968212703099774,-0.02296369370037641,0.05113279010279715,-0.048009219670854274,0.021864647826666212,-0.026272843348153052,0.008940706166591738,-0.020961189595929925,-0.01146366105631156,-0.022548797564797392,0.017764526537070394,-0.0003629639833971495,-0.028820540164055396,0.03428625803405906,0.010471563753814774,0.00348575613801347,-0.025772775573809286,-0.019656327244467326,-0.0013262215221090533,-0.020172257661109846,0.0046153520982822075,-0.025665559746264766,-0.009367321647972339,0.014444400684931072,0.005313555705721733,0.008306869143562066,-0.005423202166062555,0.001323398523366392,0.02331659781015147,0.001424149732294659,-0.0014241497322946357,-0.0240226972775758,0.030138948976074897,-0.01433262584479222,-0.0035372070592783306,0.002670373693358463,0.04543653134878643,-0.04123924566097368,0.018627500742764962,-0.019218412946718957,-0.023425978905828385,0.021256228533386278,-0.019104407805531482
ExterCond,0.009522207310738657,0.01752194016771087,-0.06114382922676736,0.04097202100928568,0.02218249780011728,0.007950142275507277,-0.006714712046822234,0.4165309492300954,-0.1341201298368807,0.09053107423503867,0.045145642130115404,1.0,-0.06517042282287379,0.07694476385081776,-0.03159232457008282,0.016539566559975186,0.006298642825282379,0.09946618661231697,0.0769199269101999,-0.091471611701272,0.0816146558662519,0.04330574262926487,-0.013466404426916111,-0.007100382856071741,0.04370735021919421,-0.031221204235825025,-0.015058918669537697,0.024076282886146,-0.021823122578108155,0.04111710568954986,0.005333385482744771,0.07621024127149054,0.024721365300859388,-0.016658067735895517,-0.08105404419530189,-0.04359363648159694,0.06886623137790097,0.0761811978984567,0.012255300874894296,0.03629154992759698,-0.014252114172738202,0.0013975993063417343,-0.0006559776752258278,0.009078170589419248,0.03663142303349767,-0.002404228292151544,-0.015486607083580545,-0.016192226635481918,0.016347820592100513,-0.050857601284879386,-0.006245671153733259,0.04465358133808473,0.01268819639008821,-0.04315351354412389,0.06849902018750152,-0.029760981204548065,0.04571285837567562,-0.052203841208243264,-0.04987682689539743,-0.03383981711188012,0.00264153692726775,0.01020061520419263,-0.032076358607450395,0.0002537216013705924,0.057165505834629655,0.060254636510901696,-0.04067932280273101,0.01743687637844293,0.003654763713783761,0.0008445619395203197,-0.026770226389355514,-0.046868444515084824,0.02441892478596844,0.0015860463992172999,-3.070410254543014e-05,0.09042177991515409,-0.00047703710794913464,0.03408854120521533,0.015313752875095846,-0.014751079230984098,0.016660607763856545,0.014724137941447064,0.06624248602030167,0.0001991165104859208,-0.003136347488158401,-0.03625641403582148,0.017957523926697427,0.07477962260377564,-0.004599916382875669,-0.06883494183619134,-0.02110430386919246,-0.10624298848335959,0.08860895935775934,0.039568490290021865,0.10343230861022128,0.08750345220856794,-0.08750345220856792,-0.026173897937759052,-0.048730335484719854,0.09016530680033516,-0.05561285843764381,-0.054756025831199547,-0.02158099352474066,0.09238725110063353,-0.07760941189750198,0.05576095692104471,0.05639248988512213,0.015506543645505796,0.021213715035145582
MoSold,0.04880752073819435,0.031202571191008655,0.014536508031995313,0.01400186995365639,-0.018836601640153418,0.01722865034870018,0.03321038067163378,0.0020336764216570217,-0.004038391572541751,0.015349041922918649,0.001019944344510861,-0.0006559776752258278,0.02431889227532734,0.01631618776425502,0.01242473653370047,0.005999189420474624,0.01724444810123721,-0.00968989007998595,-0.011635403212929716,-0.005247516625641663,-0.0010187969108016138,0.03407509246179118,0.022468156640543767,-0.0036978601221373765,0.04164562195065502,0.03513290162827325,0.0005149068701684386,0.05369828314552824,0.044176668216777897,0.04087629812949433,0.025523914101659658,-0.01381526714843485,0.05268818971434531,0.0413311435912384,0.0059836005185604025,0.046954607924269164,0.030420451198262033,0.033237676515832815,0.018808535108615087,0.026318511094219607,-0.018585469552319357,-0.01990953203148447,1.0,-0.14463641945495884,0.03593619823916145,0.048929440047322886,-0.019914317849398965,-0.03907476668795603,-0.003941040402561557,-0.0016229994569672505,0.022240489929324227,0.004619009149582453,-0.0029183484253065854,0.032742375894458796,-0.0274093596713049,-0.016516253632492074,0.011242649411369049,-0.021315248074322394,0.007971700399318844,0.026057063824978837,0.042005710692869645,0.04599452781843044,0.014333226932624841,-0.021170809042024452,0.00887841679315179,-0.01822703972903925,0.021441838120037263,-0.02830235405943275,-0.026421221802901834,0.022696469916008356,0.02694625308829202,0.005447904179635932,0.017114153062107073,-0.01552899193586774,0.005860728320623944,-0.020092407930790295,-0.026112315880822964,-0.008248181193955659,-0.03553421791558975,0.03145226183106191,-0.028064403528248846,-0.029558335947727436,-0.026849125492673445,0.00036486106541422646,0.043462490090573264,0.04595550892795289,-0.02442843542341077,-0.026835241893088353,0.021857798330654432,-0.04568353997531991,0.0020266577604725598,0.010052431536784742,-0.015961063595057723,0.025385568881594624,0.0041897712279458975,-0.025208139827240857,0.02520813982724085,0.036803236791881674,-0.02256318053663814,0.02293989935902124,-0.03806834537449662,-4.559329900522745e-05,-0.025705643984996328,0.04014664176284716,0.009364897500236653,0.012914514499253058,-0.02437985792762178,0.009120970471047873,-0.057700577594444975
paved_street,0.05094077839654465,0.032674962402966114,0.009762779984917954,-0.06536670696717048,0.019361678954002485,0.07928541530416292,0.018277820854635807,0.020626718290345465,0.014217561399124697,0.04593133140602565,0.035362944589562344,-0.04067932280273101,0.003662122038876985,-0.006766843975783432,-0.07076948201507326,0.010585415094189188,-0.010440888398794571,-0.036873270351536265,-0.02512566982503533,0.018653630703477482,0.06241108505897254,0.04286710754229542,0.005242373754684021,-0.03791927352861064,0.014111238554695404,0.05316902720884799,0.019117992489679433,0.029476708588716035,0.010100313708802516,0.03988914062424166,0.047639171937453685,-0.012266294250508984,-0.00015742874767665186,0.016282296649734344,0.02629192341994168,-0.004208614389418726,0.031096951853483802,0.032213480417633035,0.004968212703099774,-0.02924721932426517,0.0028341953943060542,0.0069633169076065695,0.021441838120037263,0.0020998514775639274,0.03589936733295092,0.059861361564064616,0.0030796883843149563,0.00971830733499719,0.014677011495812013,0.015470706225918502,0.03460445213527459,-0.05188447446908982,0.057575816533591055,0.026051538821574828,0.018625151530121627,-0.039745075398448376,-0.052205053911372055,-0.01966416813816771,-0.003813006277056128,0.016952456390299867,-0.0008389245231096816,0.03204627372099966,-0.011259567059890375,-0.05479599121443174,-0.035559464746297634,-0.033358782902138374,1.0,0.01890591383076509,0.01298720383988319,-0.01345773272194577,0.01775951489283137,-0.025929888518086055,0.022436866792696044,0.011857955099652874,0.029280655727396417,-0.049869177054297595,-0.1208396852753486,0.016062629111680764,0.00043355916206200723,-0.002931397236461236,-0.005923868597610748,0.037881811211607566,-0.006639772160691753,-0.007103627936580508,0.010872048877084348,-0.04012855600071601,0.037408344936936046,-0.006731926489850821,-0.00786244074160937,0.01480106221741423,-0.01052789155801083,0.04614526845686791,-0.03864151538146998,-0.01502323080995246,0.03206289901832808,-0.015229578319006917,0.015229578319006879,0.01358988068813411,0.041380571433805476,0.009715934650681652,-0.03558122662683604,0.03028782909798618,0.008317137434269213,-0.018023229645953917,-0.0016128435267120044,0.010872048877084265,-0.01190991864297357,0.011183040329204023,0.02999033339389476
